subject_id,photo_id,image_path,ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist
07e9Xq9EyvLh2Ub1D-IrXCKwYPbtbcKliFRPevZsW5Q,34412e29a2290b5aaeac3d93a7f98fa2,train/mask/34412e29a2290b5aaeac3d93a7f98fa2.png,25.25,49.73,29.83,35.58,102.68,27.33,171.53,98.98,77.57,36.68,65.53,50.32,92.91,17.12
0D-8Ft39MufsfV1e8PSPutSzSJ4BYLTcQYupqyYs52c,043e0f84792df2dc8b55d2fafabec4d6,train/mask/043e0f84792df2dc8b55d2fafabec4d6.png,20.95,44.99,27.43,33.9,87.34,23.06,157.07,94.68,69.18,31.33,59.02,53.1,82.2,14.71
0E3196x5V49sGp00GuePdIl0QqWVXyzssZ92z7KBt1M,19c80bf3209de30adb4cadcd7d0ca6bb,train/mask/19c80bf3209de30adb4cadcd7d0ca6bb.png,25.63,53.03,32.97,38.19,105.31,29.61,182.0,104.67,79.87,40.66,72.45,54.3,84.68,19.2
0LE2aj67f6O62tt6mzfTs8MDHtjuLkfVeCRgMRPRmfg,ee80597c4a5144f727acd15d9976ec3e,train/mask/ee80597c4a5144f727acd15d9976ec3e.png,27.23,54.95,32.5,41.16,110.59,30.38,191.72,111.42,89.02,39.31,71.49,56.93,101.06,19.44
0LE2aj67f6O62tt6mzfTs8MDHtjuLkfVeCRgMRPRmfg,acfdcd9031662bbed401388cf2130572,train/mask/acfdcd9031662bbed401388cf2130572.png,27.23,54.95,32.5,41.16,110.59,30.38,191.72,111.42,89.02,39.31,71.49,56.93,101.06,19.44
0SyJzPv40sIj4x5bnMVcWLCvMAdjzQIzdn4_rUMwJ8o,a3996625f8e5ce0345635fc24987b459,train/mask/a3996625f8e5ce0345635fc24987b459.png,27.12,50.98,31.84,43.12,109.13,27.08,177.81,108.0,79.79,38.05,69.68,54.86,105.56,17.87
0SyJzPv40sIj4x5bnMVcWLCvMAdjzQIzdn4_rUMwJ8o,4a84ba084cb4617baabc4c7a7c0e5899,train/mask/4a84ba084cb4617baabc4c7a7c0e5899.png,27.12,50.98,31.84,43.12,109.13,27.08,177.81,108.0,79.79,38.05,69.68,54.86,105.56,17.87
0SyJzPv40sIj4x5bnMVcWLCvMAdjzQIzdn4_rUMwJ8o,3154d2b834342e1048d83f122ba9edbc,train/mask/3154d2b834342e1048d83f122ba9edbc.png,27.12,50.98,31.84,43.12,109.13,27.08,177.81,108.0,79.79,38.05,69.68,54.86,105.56,17.87
0SyJzPv40sIj4x5bnMVcWLCvMAdjzQIzdn4_rUMwJ8o,fba885b0c700e9bb9d3b5e7c1f51bb9e,train/mask/fba885b0c700e9bb9d3b5e7c1f51bb9e.png,27.12,50.98,31.84,43.12,109.13,27.08,177.81,108.0,79.79,38.05,69.68,54.86,105.56,17.87
0SyJzPv40sIj4x5bnMVcWLCvMAdjzQIzdn4_rUMwJ8o,07838cf039c5ca8e0d17c3825cfcdc66,train/mask/07838cf039c5ca8e0d17c3825cfcdc66.png,27.12,50.98,31.84,43.12,109.13,27.08,177.81,108.0,79.79,38.05,69.68,54.86,105.56,17.87
0SyJzPv40sIj4x5bnMVcWLCvMAdjzQIzdn4_rUMwJ8o,d1c19b1a5d6e8ad8176486e4108501cc,train/mask/d1c19b1a5d6e8ad8176486e4108501cc.png,27.12,50.98,31.84,43.12,109.13,27.08,177.81,108.0,79.79,38.05,69.68,54.86,105.56,17.87
0SyJzPv40sIj4x5bnMVcWLCvMAdjzQIzdn4_rUMwJ8o,57632b0ea328cee964ebf8793b5bb8b4,train/mask/57632b0ea328cee964ebf8793b5bb8b4.png,27.12,50.98,31.84,43.12,109.13,27.08,177.81,108.0,79.79,38.05,69.68,54.86,105.56,17.87
0Up4gP44WpK3WbvwdreR2zu-Y9s2ELCBmK14pX_Xy6Y,ec5282026e08908a10d3ef35ea9ff988,train/mask/ec5282026e08908a10d3ef35ea9ff988.png,24.16,51.41,34.13,38.44,113.48,27.64,178.78,103.95,81.64,38.98,67.93,56.37,96.88,15.08
0Up4gP44WpK3WbvwdreR2zu-Y9s2ELCBmK14pX_Xy6Y,adf85ccbe7fe09db05a251d3f2a4f97a,train/mask/adf85ccbe7fe09db05a251d3f2a4f97a.png,24.16,51.41,34.13,38.44,113.48,27.64,178.78,103.95,81.64,38.98,67.93,56.37,96.88,15.08
0_Be70jSUDcGB5ClohaaXArKKavaPoKiI0b8OAnJFbA,ec393d87f5229b6ffa90fa3f1b48a3eb,train/mask/ec393d87f5229b6ffa90fa3f1b48a3eb.png,26.23,49.68,26.42,36.29,100.07,24.24,168.81,99.22,77.25,34.73,62.68,50.36,89.47,14.81
0dkJQu5l-VuhdjnK9sLKG4_uoOdje8saucJ-hKNZ6JA,21b00dad2ec1ed0b6aaf49fdb2ec0d14,train/mask/21b00dad2ec1ed0b6aaf49fdb2ec0d14.png,24.82,47.76,27.34,33.41,95.83,25.37,166.74,95.77,73.65,35.53,64.94,49.12,84.6,16.03
0dkJQu5l-VuhdjnK9sLKG4_uoOdje8saucJ-hKNZ6JA,5890763702c86f7cd0833bdba6a24ecd,train/mask/5890763702c86f7cd0833bdba6a24ecd.png,24.82,47.76,27.34,33.41,95.83,25.37,166.74,95.77,73.65,35.53,64.94,49.12,84.6,16.03
0l9HwamjLJaTR-xGupD3A3QEifjvAZCHHfHJaD_68Mo,d5e88b1fb1e40c038de72ef5fec4be97,train/mask/d5e88b1fb1e40c038de72ef5fec4be97.png,24.71,51.36,29.04,39.6,98.67,25.27,178.33,100.05,79.92,36.68,67.53,54.45,89.68,16.3
0lIFi-M7wr7XOQFsg7QCmllcLUYOTl7RDKmWT2sH38A,269e56ddd47739491015c7253043dd23,train/mask/269e56ddd47739491015c7253043dd23.png,24.86,48.68,33.38,39.02,108.43,28.54,173.68,102.68,77.03,37.5,68.52,55.26,90.94,17.01
0lIFi-M7wr7XOQFsg7QCmllcLUYOTl7RDKmWT2sH38A,dbe11c601377bb84377d862c676522c7,train/mask/dbe11c601377bb84377d862c676522c7.png,24.86,48.68,33.38,39.02,108.43,28.54,173.68,102.68,77.03,37.5,68.52,55.26,90.94,17.01
0lIFi-M7wr7XOQFsg7QCmllcLUYOTl7RDKmWT2sH38A,c70f83c44d5ec60abc37a26b31c531dc,train/mask/c70f83c44d5ec60abc37a26b31c531dc.png,24.86,48.68,33.38,39.02,108.43,28.54,173.68,102.68,77.03,37.5,68.52,55.26,90.94,17.01
0lIFi-M7wr7XOQFsg7QCmllcLUYOTl7RDKmWT2sH38A,e6c8bc7d1fc3daac72228af4a2b0cc97,train/mask/e6c8bc7d1fc3daac72228af4a2b0cc97.png,24.86,48.68,33.38,39.02,108.43,28.54,173.68,102.68,77.03,37.5,68.52,55.26,90.94,17.01
0lIFi-M7wr7XOQFsg7QCmllcLUYOTl7RDKmWT2sH38A,ca6d0ac47772e1cda463ce9603aae326,train/mask/ca6d0ac47772e1cda463ce9603aae326.png,24.86,48.68,33.38,39.02,108.43,28.54,173.68,102.68,77.03,37.5,68.52,55.26,90.94,17.01
0lIFi-M7wr7XOQFsg7QCmllcLUYOTl7RDKmWT2sH38A,e792e6e2600fda56735a324b8d80ab97,train/mask/e792e6e2600fda56735a324b8d80ab97.png,24.86,48.68,33.38,39.02,108.43,28.54,173.68,102.68,77.03,37.5,68.52,55.26,90.94,17.01
0lIFi-M7wr7XOQFsg7QCmllcLUYOTl7RDKmWT2sH38A,dda530ee5a22c9e5a5d8e9aee9f85148,train/mask/dda530ee5a22c9e5a5d8e9aee9f85148.png,24.86,48.68,33.38,39.02,108.43,28.54,173.68,102.68,77.03,37.5,68.52,55.26,90.94,17.01
0lIFi-M7wr7XOQFsg7QCmllcLUYOTl7RDKmWT2sH38A,18ac35ab44f0e1e1933605799bacd62e,train/mask/18ac35ab44f0e1e1933605799bacd62e.png,24.86,48.68,33.38,39.02,108.43,28.54,173.68,102.68,77.03,37.5,68.52,55.26,90.94,17.01
0lIFi-M7wr7XOQFsg7QCmllcLUYOTl7RDKmWT2sH38A,a452bffc5f27baf033f61a4123befec8,train/mask/a452bffc5f27baf033f61a4123befec8.png,24.86,48.68,33.38,39.02,108.43,28.54,173.68,102.68,77.03,37.5,68.52,55.26,90.94,17.01
0llUez60571dPHH-iNUKIhyU8RNcRM3u8cJx27lOkkk,0b04f95f3472e99ea1c981207599e937,train/mask/0b04f95f3472e99ea1c981207599e937.png,22.07,48.28,27.87,36.31,95.32,24.34,169.63,94.22,76.81,33.05,62.37,54.52,72.86,15.54
0llUez60571dPHH-iNUKIhyU8RNcRM3u8cJx27lOkkk,6239df741c3758b0ae29f264edc6a21c,train/mask/6239df741c3758b0ae29f264edc6a21c.png,22.07,48.28,27.87,36.31,95.32,24.34,169.63,94.22,76.81,33.05,62.37,54.52,72.86,15.54
0nUGCGJVMuW97nuWEcXti8w-lDDCvyrOgT7RzfE_C1I,fcfc737101318c47a3ef9261c96bee92,train/mask/fcfc737101318c47a3ef9261c96bee92.png,23.03,48.67,28.26,36.24,101.45,24.27,169.78,106.49,79.06,32.74,61.79,56.13,83.8,15.47
0nUGCGJVMuW97nuWEcXti8w-lDDCvyrOgT7RzfE_C1I,697ec8711526c25cf834011efcfcd255,train/mask/697ec8711526c25cf834011efcfcd255.png,23.03,48.67,28.26,36.24,101.45,24.27,169.78,106.49,79.06,32.74,61.79,56.13,83.8,15.47
0nUGCGJVMuW97nuWEcXti8w-lDDCvyrOgT7RzfE_C1I,394298c9615b13e4000a0ce108dd8ac0,train/mask/394298c9615b13e4000a0ce108dd8ac0.png,23.03,48.67,28.26,36.24,101.45,24.27,169.78,106.49,79.06,32.74,61.79,56.13,83.8,15.47
0nUGCGJVMuW97nuWEcXti8w-lDDCvyrOgT7RzfE_C1I,960c8fa02047bf6aab4c8d5653a16774,train/mask/960c8fa02047bf6aab4c8d5653a16774.png,23.03,48.67,28.26,36.24,101.45,24.27,169.78,106.49,79.06,32.74,61.79,56.13,83.8,15.47
0qRH3UAnRSlRrPNxpd94zBYVRZViXIJ98JiQOkF9TOY,d985648bd07957b64e3724e3928f357f,train/mask/d985648bd07957b64e3724e3928f357f.png,24.42,44.67,34.02,39.72,99.62,27.06,161.1,108.14,70.71,33.48,61.81,60.24,89.17,16.64
0qRH3UAnRSlRrPNxpd94zBYVRZViXIJ98JiQOkF9TOY,ee0d23b349f1b3c5dcb52aaa0bd54d63,train/mask/ee0d23b349f1b3c5dcb52aaa0bd54d63.png,24.42,44.67,34.02,39.72,99.62,27.06,161.1,108.14,70.71,33.48,61.81,60.24,89.17,16.64
0rGJdyxMb1htbhTkMtbdeGGj8aPapDY8PlclNf3Ofy0,9a296c954dbe3749e08bf0e771ae0891,train/mask/9a296c954dbe3749e08bf0e771ae0891.png,22.12,50.07,33.13,37.41,111.11,25.95,163.73,110.93,76.94,35.44,59.32,60.01,97.05,16.56
0rGJdyxMb1htbhTkMtbdeGGj8aPapDY8PlclNf3Ofy0,f63a1dab6259d12280ace023bb7810f5,train/mask/f63a1dab6259d12280ace023bb7810f5.png,22.12,50.07,33.13,37.41,111.11,25.95,163.73,110.93,76.94,35.44,59.32,60.01,97.05,16.56
0rGJdyxMb1htbhTkMtbdeGGj8aPapDY8PlclNf3Ofy0,ebd5556006ea4dc08db83cc0394ff26d,train/mask/ebd5556006ea4dc08db83cc0394ff26d.png,22.12,50.07,33.13,37.41,111.11,25.95,163.73,110.93,76.94,35.44,59.32,60.01,97.05,16.56
0vRZm0dhtNM4orubmIwUF3jrQIrdfgT7muMh1MTc7JU,26bb1ff022792a9e8cb0dba3abc31ab3,train/mask/26bb1ff022792a9e8cb0dba3abc31ab3.png,27.27,56.65,35.03,40.34,109.81,30.74,189.38,107.62,86.54,39.98,71.56,56.77,93.29,19.04
0vRZm0dhtNM4orubmIwUF3jrQIrdfgT7muMh1MTc7JU,182287dc792ca3988de1594d4abf8541,train/mask/182287dc792ca3988de1594d4abf8541.png,27.27,56.65,35.03,40.34,109.81,30.74,189.38,107.62,86.54,39.98,71.56,56.77,93.29,19.04
0wqJ7taytlPRIH9JbcedVeXCM-qNjXS0lJNhCa6uAG8,28e316baf53ef240ffa3d0fd8c092b3e,train/mask/28e316baf53ef240ffa3d0fd8c092b3e.png,27.7,52.03,38.41,45.14,122.56,32.83,182.82,116.69,80.0,40.27,73.18,63.71,114.97,19.38
0wqJ7taytlPRIH9JbcedVeXCM-qNjXS0lJNhCa6uAG8,e316a7522c18a1852d2cc64e125ccc73,train/mask/e316a7522c18a1852d2cc64e125ccc73.png,27.7,52.03,38.41,45.14,122.56,32.83,182.82,116.69,80.0,40.27,73.18,63.71,114.97,19.38
0wqJ7taytlPRIH9JbcedVeXCM-qNjXS0lJNhCa6uAG8,2405c5ddc353d82b43952f0838e2bc85,train/mask/2405c5ddc353d82b43952f0838e2bc85.png,27.7,52.03,38.41,45.14,122.56,32.83,182.82,116.69,80.0,40.27,73.18,63.71,114.97,19.38
0wqJ7taytlPRIH9JbcedVeXCM-qNjXS0lJNhCa6uAG8,06f1ea8825f3af6867cd32df8a3571e3,train/mask/06f1ea8825f3af6867cd32df8a3571e3.png,27.7,52.03,38.41,45.14,122.56,32.83,182.82,116.69,80.0,40.27,73.18,63.71,114.97,19.38
0wvZ5ZeHgraG0oQGr38yR75PmIG9-hXYnUWW0uJqWtE,8d806856ac283349b8d91acdee560f4e,train/mask/8d806856ac283349b8d91acdee560f4e.png,22.55,47.89,33.67,37.31,112.39,27.63,166.54,111.89,74.93,35.88,62.14,61.34,97.48,17.15
0x-RaRStbYT1TxaqugxFubx4wwvvxaS4S4RXnEdxy24,527b0425169dfd32d7bf5a07a1a098c8,train/mask/527b0425169dfd32d7bf5a07a1a098c8.png,24.18,48.7,32.47,38.34,104.25,27.38,173.39,103.78,76.13,36.82,67.05,55.04,95.22,16.3
0xWjwj_aCohCfNcyM7YqLJOLuJlGUsbKftfSUjwaHys,42b40522f4763ad539bbf3bb32dc2860,train/mask/42b40522f4763ad539bbf3bb32dc2860.png,22.97,48.59,27.3,32.81,94.5,24.62,167.2,93.83,75.25,36.28,63.73,48.71,85.13,16.35
0xWjwj_aCohCfNcyM7YqLJOLuJlGUsbKftfSUjwaHys,5cca82517f03c0591c2420b2c21ed649,train/mask/5cca82517f03c0591c2420b2c21ed649.png,22.97,48.59,27.3,32.81,94.5,24.62,167.2,93.83,75.25,36.28,63.73,48.71,85.13,16.35
0y4e4KTgGq9H2hcWW9tEQ8bvwYYmAbKm8lVWlSg2l2s,db9304d899b5725193e074e943252748,train/mask/db9304d899b5725193e074e943252748.png,24.06,49.5,35.29,37.77,109.37,29.33,170.43,101.48,78.82,38.16,62.47,55.7,90.23,16.81
0y4e4KTgGq9H2hcWW9tEQ8bvwYYmAbKm8lVWlSg2l2s,0471f4df298f55928935aacd2be59d7b,train/mask/0471f4df298f55928935aacd2be59d7b.png,24.06,49.5,35.29,37.77,109.37,29.33,170.43,101.48,78.82,38.16,62.47,55.7,90.23,16.81
0y4e4KTgGq9H2hcWW9tEQ8bvwYYmAbKm8lVWlSg2l2s,4ea45857144407eb6eea6108b02d42dc,train/mask/4ea45857144407eb6eea6108b02d42dc.png,24.06,49.5,35.29,37.77,109.37,29.33,170.43,101.48,78.82,38.16,62.47,55.7,90.23,16.81
0y4e4KTgGq9H2hcWW9tEQ8bvwYYmAbKm8lVWlSg2l2s,529ebf7abda71f3f3617c2745fc8822b,train/mask/529ebf7abda71f3f3617c2745fc8822b.png,24.06,49.5,35.29,37.77,109.37,29.33,170.43,101.48,78.82,38.16,62.47,55.7,90.23,16.81
1-Z2ZgpojmGFUzkcCbcse4YJKzOIF6LNchJsfy6laU4,7029d86f23100bd4bc2a0d3ca7a1bfad,train/mask/7029d86f23100bd4bc2a0d3ca7a1bfad.png,22.29,44.69,23.72,34.74,82.4,23.34,159.84,91.84,70.78,32.9,59.56,48.08,71.39,15.25
10YcTVisuXzRDPGPFNYphp0w4emPdwGN6E_AdsLTuPE,b0cbd20d81226fe4a305e049811bc27b,train/mask/b0cbd20d81226fe4a305e049811bc27b.png,25.65,55.42,31.98,36.74,104.17,27.83,189.78,106.5,85.92,38.66,73.31,56.84,94.57,17.27
10YcTVisuXzRDPGPFNYphp0w4emPdwGN6E_AdsLTuPE,a87b729e2869c7b04eea3e72690515aa,train/mask/a87b729e2869c7b04eea3e72690515aa.png,25.65,55.42,31.98,36.74,104.17,27.83,189.78,106.5,85.92,38.66,73.31,56.84,94.57,17.27
13pX7gY7asIuwkUe84q-h_Y4ih0x3AWA_elpNZmNBKg,7ff8178073432f29124593e07591b2f7,train/mask/7ff8178073432f29124593e07591b2f7.png,20.83,50.94,25.26,31.35,87.31,21.58,168.47,93.66,78.34,32.64,60.77,47.09,67.68,14.79
141fFgYgNYIebFV2uIE7jmH7kHRAV5NMbFzQz7Her0A,8d0d8a2c977289e362a6443ca2e70a2a,train/mask/8d0d8a2c977289e362a6443ca2e70a2a.png,26.47,49.59,35.64,41.13,116.84,30.61,176.36,119.58,77.43,39.93,70.15,60.51,112.3,19.09
141fFgYgNYIebFV2uIE7jmH7kHRAV5NMbFzQz7Her0A,16117cbc3827de4d7ca864449a678863,train/mask/16117cbc3827de4d7ca864449a678863.png,26.47,49.59,35.64,41.13,116.84,30.61,176.36,119.58,77.43,39.93,70.15,60.51,112.3,19.09
14jpgC_nNGPOffvAQo4KbTLvFLaJKqAloOYHFvSaP14,b41d0b3eb450d7afe675c93700cd7849,train/mask/b41d0b3eb450d7afe675c93700cd7849.png,23.52,48.2,32.65,38.36,119.11,27.3,165.19,108.59,74.94,37.19,61.9,60.36,98.38,16.45
16g6TwQ2kASxk7A66mydC1_YTQ2uY_-eDhUVKIRiXgY,4a07eab6d9866e04633e6569845191de,train/mask/4a07eab6d9866e04633e6569845191de.png,23.39,46.59,28.34,34.16,95.92,26.15,170.93,94.13,73.36,35.85,65.32,49.33,85.21,16.69
18UYtlOrWXTtl9rdyTZn15jBQQas9SHzofFmCJwC3Xw,c4bb962294a99c9b516ba9d41485983c,train/mask/c4bb962294a99c9b516ba9d41485983c.png,22.28,46.28,27.91,35.32,97.54,24.13,160.47,103.43,72.23,35.89,61.31,57.11,84.64,16.39
18UYtlOrWXTtl9rdyTZn15jBQQas9SHzofFmCJwC3Xw,3c1974ae686ce13209a16fe1aec7ec1d,train/mask/3c1974ae686ce13209a16fe1aec7ec1d.png,22.28,46.28,27.91,35.32,97.54,24.13,160.47,103.43,72.23,35.89,61.31,57.11,84.64,16.39
18UYtlOrWXTtl9rdyTZn15jBQQas9SHzofFmCJwC3Xw,10146902e5db4d80b5c9c7d665fb311b,train/mask/10146902e5db4d80b5c9c7d665fb311b.png,22.28,46.28,27.91,35.32,97.54,24.13,160.47,103.43,72.23,35.89,61.31,57.11,84.64,16.39
18UYtlOrWXTtl9rdyTZn15jBQQas9SHzofFmCJwC3Xw,a7bc4d1ea16931020fa2d39b6e4360fd,train/mask/a7bc4d1ea16931020fa2d39b6e4360fd.png,22.28,46.28,27.91,35.32,97.54,24.13,160.47,103.43,72.23,35.89,61.31,57.11,84.64,16.39
193hZ00YkXnJkiKzfa2uKF-9sbT7ixqG4KWzAPVvtXU,f27d94b47a959b142bf9b78905cf59ee,train/mask/f27d94b47a959b142bf9b78905cf59ee.png,23.99,50.57,27.15,35.62,92.68,24.98,172.15,96.11,79.15,35.52,63.06,52.21,78.9,16.25
193hZ00YkXnJkiKzfa2uKF-9sbT7ixqG4KWzAPVvtXU,dd6fd7b5bd91f60129849a2d12935cf6,train/mask/dd6fd7b5bd91f60129849a2d12935cf6.png,23.99,50.57,27.15,35.62,92.68,24.98,172.15,96.11,79.15,35.52,63.06,52.21,78.9,16.25
193hZ00YkXnJkiKzfa2uKF-9sbT7ixqG4KWzAPVvtXU,acea2cb087c33355c209fe65191e1ea5,train/mask/acea2cb087c33355c209fe65191e1ea5.png,23.99,50.57,27.15,35.62,92.68,24.98,172.15,96.11,79.15,35.52,63.06,52.21,78.9,16.25
193hZ00YkXnJkiKzfa2uKF-9sbT7ixqG4KWzAPVvtXU,92b5a78b3dee4f2ce6b54fb0c0641306,train/mask/92b5a78b3dee4f2ce6b54fb0c0641306.png,23.99,50.57,27.15,35.62,92.68,24.98,172.15,96.11,79.15,35.52,63.06,52.21,78.9,16.25
193hZ00YkXnJkiKzfa2uKF-9sbT7ixqG4KWzAPVvtXU,6b926827ea1ef859924f1e9a1ee30d8e,train/mask/6b926827ea1ef859924f1e9a1ee30d8e.png,23.99,50.57,27.15,35.62,92.68,24.98,172.15,96.11,79.15,35.52,63.06,52.21,78.9,16.25
193hZ00YkXnJkiKzfa2uKF-9sbT7ixqG4KWzAPVvtXU,f9ece0db777569bc2fe2948db286d0a7,train/mask/f9ece0db777569bc2fe2948db286d0a7.png,23.99,50.57,27.15,35.62,92.68,24.98,172.15,96.11,79.15,35.52,63.06,52.21,78.9,16.25
193hZ00YkXnJkiKzfa2uKF-9sbT7ixqG4KWzAPVvtXU,35f21206ac63731def6a9e66b13d5618,train/mask/35f21206ac63731def6a9e66b13d5618.png,23.99,50.57,27.15,35.62,92.68,24.98,172.15,96.11,79.15,35.52,63.06,52.21,78.9,16.25
193hZ00YkXnJkiKzfa2uKF-9sbT7ixqG4KWzAPVvtXU,ac2c6fe69aee83e626d1d501cb7edee9,train/mask/ac2c6fe69aee83e626d1d501cb7edee9.png,23.99,50.57,27.15,35.62,92.68,24.98,172.15,96.11,79.15,35.52,63.06,52.21,78.9,16.25
1BrP3UbGJXblnMCCmaNTIbGGRJ6SqexqQoEqqFU6z_M,609fb222ce6591bb0ec1478560e72689,train/mask/609fb222ce6591bb0ec1478560e72689.png,27.25,51.39,34.78,42.42,118.84,30.5,179.13,110.22,80.23,38.64,68.26,55.18,110.43,19.21
1D-rS4ceivG5o5yI7oRT4XD61IjRxaI_SeFBoqHYems,bf3b8c2e6954ccf828678f15b3433178,train/mask/bf3b8c2e6954ccf828678f15b3433178.png,23.08,49.13,28.41,38.56,93.4,24.3,169.54,100.67,77.64,34.21,62.63,54.66,78.13,16.74
1EDRp_apkqyIjHTghIXLzqX30_MDFtPqhAYeUyF2tL4,08632570302905702d74fa5e8065a5d8,train/mask/08632570302905702d74fa5e8065a5d8.png,24.04,45.28,30.14,40.47,95.4,26.02,161.63,103.71,70.6,33.38,61.87,55.2,86.05,16.08
1EDRp_apkqyIjHTghIXLzqX30_MDFtPqhAYeUyF2tL4,c49b25cddffbce44c528ac992941b673,train/mask/c49b25cddffbce44c528ac992941b673.png,24.04,45.28,30.14,40.47,95.4,26.02,161.63,103.71,70.6,33.38,61.87,55.2,86.05,16.08
1F0kEDeQXT7IOic6etMSOANMhH7SvKE1o-THF11ugdw,73319fdcd81edd444485e17b7b9d755f,train/mask/73319fdcd81edd444485e17b7b9d755f.png,22.81,47.06,26.65,39.46,94.03,23.88,160.22,97.21,73.15,33.06,58.79,51.9,81.38,14.94
1FlMko83MyFjTP3omeOx1W4681uhSXnoRR3033NvgIQ,9a7a9f8c97546a30ced62b0428e3b962,train/mask/9a7a9f8c97546a30ced62b0428e3b962.png,24.05,50.79,30.91,38.8,99.97,27.13,169.64,103.56,76.04,36.9,66.08,55.01,92.45,17.38
1KHGLs9WZ5DC5OlRtIIaOS8al8ZWyNHaceOQAoQOY30,c83bec6559c96b1792f0d17d1692b9b1,train/mask/c83bec6559c96b1792f0d17d1692b9b1.png,22.33,45.05,28.74,30.26,94.42,25.89,159.92,95.73,69.65,35.03,62.82,52.25,78.94,15.77
1KrwWNhtm7WrMFYURvkl4aTk_3kOdqtVURRKQoYX8XQ,e914d93583497b51c2c371c81658d1a5,train/mask/e914d93583497b51c2c371c81658d1a5.png,22.6,48.46,28.09,36.51,92.94,24.21,162.81,97.93,75.99,34.41,59.22,50.18,85.15,14.81
1KrwWNhtm7WrMFYURvkl4aTk_3kOdqtVURRKQoYX8XQ,6775791f998d0c4a59b362d6684b0608,train/mask/6775791f998d0c4a59b362d6684b0608.png,22.6,48.46,28.09,36.51,92.94,24.21,162.81,97.93,75.99,34.41,59.22,50.18,85.15,14.81
1O_1SXmeJeAIGAwsimF0FPABBDNeyt-g8sEjnzuFFm8,375951fd0e322f86138ca5ab25c0752f,train/mask/375951fd0e322f86138ca5ab25c0752f.png,26.2,53.11,32.57,42.61,115.74,28.05,184.59,112.29,82.73,37.85,72.39,53.11,110.31,17.95
1O_1SXmeJeAIGAwsimF0FPABBDNeyt-g8sEjnzuFFm8,e0de97d54dd8689f4735fc2b933bc983,train/mask/e0de97d54dd8689f4735fc2b933bc983.png,26.2,53.11,32.57,42.61,115.74,28.05,184.59,112.29,82.73,37.85,72.39,53.11,110.31,17.95
1O_1SXmeJeAIGAwsimF0FPABBDNeyt-g8sEjnzuFFm8,9bb3f2fe8187b7fedc99202638de7a7e,train/mask/9bb3f2fe8187b7fedc99202638de7a7e.png,26.2,53.11,32.57,42.61,115.74,28.05,184.59,112.29,82.73,37.85,72.39,53.11,110.31,17.95
1O_1SXmeJeAIGAwsimF0FPABBDNeyt-g8sEjnzuFFm8,b86a2b509f3ca05c18a4fcbccdcd2ffe,train/mask/b86a2b509f3ca05c18a4fcbccdcd2ffe.png,26.2,53.11,32.57,42.61,115.74,28.05,184.59,112.29,82.73,37.85,72.39,53.11,110.31,17.95
1R3W5ez3wY5D5sZtyTt4I65vfyeqoonQf8cItdkUyqw,744a3e739272077d9b9c1a45de3bb531,train/mask/744a3e739272077d9b9c1a45de3bb531.png,22.41,49.42,26.0,34.21,85.48,23.98,166.36,90.94,76.01,34.65,61.49,45.39,73.44,15.29
1TYQwmLcrqpxUdvWkRYWQi3SsbCB9gNLSkZPuGCLzRA,c2410aa3cd2c59b43b083f3d6c41112e,train/mask/c2410aa3cd2c59b43b083f3d6c41112e.png,27.46,52.98,36.13,47.17,120.87,31.66,184.73,119.09,83.87,40.34,72.02,62.36,120.77,19.18
1TYQwmLcrqpxUdvWkRYWQi3SsbCB9gNLSkZPuGCLzRA,86d3696c8858379f4d5aefab188e72fc,train/mask/86d3696c8858379f4d5aefab188e72fc.png,27.46,52.98,36.13,47.17,120.87,31.66,184.73,119.09,83.87,40.34,72.02,62.36,120.77,19.18
1TYQwmLcrqpxUdvWkRYWQi3SsbCB9gNLSkZPuGCLzRA,ab2a33c233e3c6996c6a5f81199f732d,train/mask/ab2a33c233e3c6996c6a5f81199f732d.png,27.46,52.98,36.13,47.17,120.87,31.66,184.73,119.09,83.87,40.34,72.02,62.36,120.77,19.18
1URL293v7fRtwuqARugrJik3jCDPz73GZIcPzdhd56A,0dc18ed0520e04a93507325fffaa2180,train/mask/0dc18ed0520e04a93507325fffaa2180.png,24.33,46.91,28.08,39.08,97.88,25.03,161.39,105.9,72.0,33.45,62.26,57.02,88.86,15.97
1URL293v7fRtwuqARugrJik3jCDPz73GZIcPzdhd56A,f46653ba78faf8b779c03444b3514e65,train/mask/f46653ba78faf8b779c03444b3514e65.png,24.33,46.91,28.08,39.08,97.88,25.03,161.39,105.9,72.0,33.45,62.26,57.02,88.86,15.97
1URL293v7fRtwuqARugrJik3jCDPz73GZIcPzdhd56A,be3b5d3317eb36826b39358eb9c2d0c2,train/mask/be3b5d3317eb36826b39358eb9c2d0c2.png,24.33,46.91,28.08,39.08,97.88,25.03,161.39,105.9,72.0,33.45,62.26,57.02,88.86,15.97
1WpL1xrpK6-DNwrAp8FakKOzGZLAZmeYw17ZmyaPF8w,f7be3c03cf23bb2971a3c733ce7dd114,train/mask/f7be3c03cf23bb2971a3c733ce7dd114.png,23.7,50.63,29.96,39.38,107.37,25.93,176.13,106.16,78.78,38.34,66.69,52.07,100.65,15.63
